name,timestamp,value,instance,job,quantile
go_gc_duration_seconds,"[1660228887.782, '0.000174492']","[1660228902.785, '0.00005533']","[1660228917.786, '0.00005533']","[1660228932.785, '0.00005533']","[1660228947.785, '0.00005533']","[1660228962.786, '0.00005533']","[1660228977.785, '0.00007146']","[1660228992.785, '0.00007146']","[1660229007.786, '0.00007146']","[1660229022.785, '0.00007146']","[1660229037.785, '0.00007146']","[1660229052.785, '0.00007146']","[1660229067.785, '0.00007146']","[1660229082.785, '0.00007146']","[1660229097.785, '0.000112072']","[1660229112.785, '0.000112072']","[1660229127.786, '0.000112072']","[1660229142.785, '0.000112072']","[1660229157.785, '0.000112072']","[1660229172.785, '0.000112072']","[1660229187.785, '0.000112072']","[1660229202.782, '0.000112072']","[1660229217.785, '0.000112072']","[1660229232.782, '0.000112072']","[1660229247.785, '0.000112072']","[1660229262.785, '0.000112072']","[1660229277.785, '0.000112072']","[1660229292.785, '0.000112072']","[1660229307.785, '0.000052613']",localhost:9090,prometheus
go_gc_duration_seconds,"[1660228887.782, '0.000174492']","[1660228902.785, '0.00005533']","[1660228917.786, '0.00005533']","[1660228932.785, '0.00005533']","[1660228947.785, '0.00005533']","[1660228962.786, '0.00005533']","[1660228977.785, '0.00007146']","[1660228992.785, '0.00007146']","[1660229007.786, '0.00007146']","[1660229022.785, '0.00007146']","[1660229037.785, '0.00007146']","[1660229052.785, '0.00007146']","[1660229067.785, '0.00007146']","[1660229082.785, '0.00007146']","[1660229097.785, '0.000112072']","[1660229112.785, '0.000112072']","[1660229127.786, '0.000112072']","[1660229142.785, '0.000112072']","[1660229157.785, '0.000112072']","[1660229172.785, '0.000112072']","[1660229187.785, '0.000112072']","[1660229202.782, '0.000112072']","[1660229217.785, '0.000112072']","[1660229232.782, '0.000112072']","[1660229247.785, '0.000112072']","[1660229262.785, '0.000112072']","[1660229277.785, '0.000112072']","[1660229292.785, '0.000112072']","[1660229307.785, '0.000052613']",localhost:9090,prometheus,0.75
go_gc_duration_seconds,"[1660228887.782, '0.000190922']","[1660228902.785, '0.000190922']","[1660228917.786, '0.000190922']","[1660228932.785, '0.000190922']","[1660228947.785, '0.000190922']","[1660228962.786, '0.000190922']","[1660228977.785, '0.000190922']","[1660228992.785, '0.000190922']","[1660229007.786, '0.000190922']","[1660229022.785, '0.000190922']","[1660229037.785, '0.000190922']","[1660229052.785, '0.000190922']","[1660229067.785, '0.000190922']","[1660229082.785, '0.000190922']","[1660229097.785, '0.000190922']","[1660229112.785, '0.000190922']","[1660229127.786, '0.000190922']","[1660229142.785, '0.000190922']","[1660229157.785, '0.000190922']","[1660229172.785, '0.000190922']","[1660229187.785, '0.000190922']","[1660229202.782, '0.000190922']","[1660229217.785, '0.000190922']","[1660229232.782, '0.000190922']","[1660229247.785, '0.000190922']","[1660229262.785, '0.000190922']","[1660229277.785, '0.000190922']","[1660229292.785, '0.000190922']","[1660229307.785, '0.000190922']",localhost:9090
go_gc_duration_seconds,"[1660228887.782, '0.000190922']","[1660228902.785, '0.000190922']","[1660228917.786, '0.000190922']","[1660228932.785, '0.000190922']","[1660228947.785, '0.000190922']","[1660228962.786, '0.000190922']","[1660228977.785, '0.000190922']","[1660228992.785, '0.000190922']","[1660229007.786, '0.000190922']","[1660229022.785, '0.000190922']","[1660229037.785, '0.000190922']","[1660229052.785, '0.000190922']","[1660229067.785, '0.000190922']","[1660229082.785, '0.000190922']","[1660229097.785, '0.000190922']","[1660229112.785, '0.000190922']","[1660229127.786, '0.000190922']","[1660229142.785, '0.000190922']","[1660229157.785, '0.000190922']","[1660229172.785, '0.000190922']","[1660229187.785, '0.000190922']","[1660229202.782, '0.000190922']","[1660229217.785, '0.000190922']","[1660229232.782, '0.000190922']","[1660229247.785, '0.000190922']","[1660229262.785, '0.000190922']","[1660229277.785, '0.000190922']","[1660229292.785, '0.000190922']","[1660229307.785, '0.000190922']",localhost:9090,prometheus
go_gc_duration_seconds,"[1660228887.782, '0.000190922']","[1660228902.785, '0.000190922']","[1660228917.786, '0.000190922']","[1660228932.785, '0.000190922']","[1660228947.785, '0.000190922']","[1660228962.786, '0.000190922']","[1660228977.785, '0.000190922']","[1660228992.785, '0.000190922']","[1660229007.786, '0.000190922']","[1660229022.785, '0.000190922']","[1660229037.785, '0.000190922']","[1660229052.785, '0.000190922']","[1660229067.785, '0.000190922']","[1660229082.785, '0.000190922']","[1660229097.785, '0.000190922']","[1660229112.785, '0.000190922']","[1660229127.786, '0.000190922']","[1660229142.785, '0.000190922']","[1660229157.785, '0.000190922']","[1660229172.785, '0.000190922']","[1660229187.785, '0.000190922']","[1660229202.782, '0.000190922']","[1660229217.785, '0.000190922']","[1660229232.782, '0.000190922']","[1660229247.785, '0.000190922']","[1660229262.785, '0.000190922']","[1660229277.785, '0.000190922']","[1660229292.785, '0.000190922']","[1660229307.785, '0.000190922']",localhost:9090,prometheus,1
go_gc_duration_seconds_count,"[1660228887.782, '8']","[1660228902.785, '17']","[1660228917.786, '17']","[1660228932.785, '17']","[1660228947.785, '17']","[1660228962.786, '17']","[1660228977.785, '18']","[1660228992.785, '18']","[1660229007.786, '18']","[1660229022.785, '18']","[1660229037.785, '18']","[1660229052.785, '18']","[1660229067.785, '18']","[1660229082.785, '18']","[1660229097.785, '19']","[1660229112.785, '19']","[1660229127.786, '19']","[1660229142.785, '19']","[1660229157.785, '19']","[1660229172.785, '19']","[1660229187.785, '19']","[1660229202.782, '19']","[1660229217.785, '20']","[1660229232.782, '20']","[1660229247.785, '20']","[1660229262.785, '20']","[1660229277.785, '20']","[1660229292.785, '20']","[1660229307.785, '37']",localhost:9090
go_gc_duration_seconds_count,"[1660228887.782, '8']","[1660228902.785, '17']","[1660228917.786, '17']","[1660228932.785, '17']","[1660228947.785, '17']","[1660228962.786, '17']","[1660228977.785, '18']","[1660228992.785, '18']","[1660229007.786, '18']","[1660229022.785, '18']","[1660229037.785, '18']","[1660229052.785, '18']","[1660229067.785, '18']","[1660229082.785, '18']","[1660229097.785, '19']","[1660229112.785, '19']","[1660229127.786, '19']","[1660229142.785, '19']","[1660229157.785, '19']","[1660229172.785, '19']","[1660229187.785, '19']","[1660229202.782, '19']","[1660229217.785, '20']","[1660229232.782, '20']","[1660229247.785, '20']","[1660229262.785, '20']","[1660229277.785, '20']","[1660229292.785, '20']","[1660229307.785, '37']",localhost:9090,prometheus
go_gc_duration_seconds_sum,"[1660228887.782, '0.00058883']","[1660228902.785, '0.001054067']","[1660228917.786, '0.001054067']","[1660228932.785, '0.001054067']","[1660228947.785, '0.001054067']","[1660228962.786, '0.001054067']","[1660228977.785, '0.001166139']","[1660228992.785, '0.001166139']","[1660229007.786, '0.001166139']","[1660229022.785, '0.001166139']","[1660229037.785, '0.001166139']","[1660229052.785, '0.001166139']","[1660229067.785, '0.001166139']","[1660229082.785, '0.001166139']","[1660229097.785, '0.001318009']","[1660229112.785, '0.001318009']","[1660229127.786, '0.001318009']","[1660229142.785, '0.001318009']","[1660229157.785, '0.001318009']","[1660229172.785, '0.001318009']","[1660229187.785, '0.001318009']","[1660229202.782, '0.001318009']","[1660229217.785, '0.001388287']","[1660229232.782, '0.001388287']","[1660229247.785, '0.001388287']","[1660229262.785, '0.001388287']","[1660229277.785, '0.001388287']","[1660229292.785, '0.001388287']","[1660229307.785, '0.001847874']",localhost:9090
go_gc_duration_seconds_sum,"[1660228887.782, '0.00058883']","[1660228902.785, '0.001054067']","[1660228917.786, '0.001054067']","[1660228932.785, '0.001054067']","[1660228947.785, '0.001054067']","[1660228962.786, '0.001054067']","[1660228977.785, '0.001166139']","[1660228992.785, '0.001166139']","[1660229007.786, '0.001166139']","[1660229022.785, '0.001166139']","[1660229037.785, '0.001166139']","[1660229052.785, '0.001166139']","[1660229067.785, '0.001166139']","[1660229082.785, '0.001166139']","[1660229097.785, '0.001318009']","[1660229112.785, '0.001318009']","[1660229127.786, '0.001318009']","[1660229142.785, '0.001318009']","[1660229157.785, '0.001318009']","[1660229172.785, '0.001318009']","[1660229187.785, '0.001318009']","[1660229202.782, '0.001318009']","[1660229217.785, '0.001388287']","[1660229232.782, '0.001388287']","[1660229247.785, '0.001388287']","[1660229262.785, '0.001388287']","[1660229277.785, '0.001388287']","[1660229292.785, '0.001388287']","[1660229307.785, '0.001847874']",localhost:9090,prometheus
go_goroutines,"[1660228887.782, '33']","[1660228902.785, '34']","[1660228917.786, '34']","[1660228932.785, '33']","[1660228947.785, '33']","[1660228962.786, '33']","[1660228977.785, '33']","[1660228992.785, '33']","[1660229007.786, '33']","[1660229022.785, '33']","[1660229037.785, '33']","[1660229052.785, '33']","[1660229067.785, '33']","[1660229082.785, '33']","[1660229097.785, '33']","[1660229112.785, '33']","[1660229127.786, '33']","[1660229142.785, '33']","[1660229157.785, '33']","[1660229172.785, '33']","[1660229187.785, '33']","[1660229202.782, '30']","[1660229217.785, '30']","[1660229232.782, '30']","[1660229247.785, '30']","[1660229262.785, '30']","[1660229277.785, '30']","[1660229292.785, '31']","[1660229307.785, '32']",localhost:9090
go_goroutines,"[1660228887.782, '33']","[1660228902.785, '34']","[1660228917.786, '34']","[1660228932.785, '33']","[1660228947.785, '33']","[1660228962.786, '33']","[1660228977.785, '33']","[1660228992.785, '33']","[1660229007.786, '33']","[1660229022.785, '33']","[1660229037.785, '33']","[1660229052.785, '33']","[1660229067.785, '33']","[1660229082.785, '33']","[1660229097.785, '33']","[1660229112.785, '33']","[1660229127.786, '33']","[1660229142.785, '33']","[1660229157.785, '33']","[1660229172.785, '33']","[1660229187.785, '33']","[1660229202.782, '30']","[1660229217.785, '30']","[1660229232.782, '30']","[1660229247.785, '30']","[1660229262.785, '30']","[1660229277.785, '30']","[1660229292.785, '31']","[1660229307.785, '32']",localhost:9090,prometheus
go_info,"[1660228887.782, '1']","[1660228902.785, '1']","[1660228917.786, '1']","[1660228932.785, '1']","[1660228947.785, '1']","[1660228962.786, '1']","[1660228977.785, '1']","[1660228992.785, '1']","[1660229007.786, '1']","[1660229022.785, '1']","[1660229037.785, '1']","[1660229052.785, '1']","[1660229067.785, '1']","[1660229082.785, '1']","[1660229097.785, '1']","[1660229112.785, '1']","[1660229127.786, '1']","[1660229142.785, '1']","[1660229157.785, '1']","[1660229172.785, '1']","[1660229187.785, '1']","[1660229202.782, '1']","[1660229217.785, '1']","[1660229232.782, '1']","[1660229247.785, '1']","[1660229262.785, '1']","[1660229277.785, '1']","[1660229292.785, '1']","[1660229307.785, '1']",localhost:9090
go_info,"[1660228887.782, '1']","[1660228902.785, '1']","[1660228917.786, '1']","[1660228932.785, '1']","[1660228947.785, '1']","[1660228962.786, '1']","[1660228977.785, '1']","[1660228992.785, '1']","[1660229007.786, '1']","[1660229022.785, '1']","[1660229037.785, '1']","[1660229052.785, '1']","[1660229067.785, '1']","[1660229082.785, '1']","[1660229097.785, '1']","[1660229112.785, '1']","[1660229127.786, '1']","[1660229142.785, '1']","[1660229157.785, '1']","[1660229172.785, '1']","[1660229187.785, '1']","[1660229202.782, '1']","[1660229217.785, '1']","[1660229232.782, '1']","[1660229247.785, '1']","[1660229262.785, '1']","[1660229277.785, '1']","[1660229292.785, '1']","[1660229307.785, '1']",localhost:9090,prometheus
go_info,"[1660228887.782, '1']","[1660228902.785, '1']","[1660228917.786, '1']","[1660228932.785, '1']","[1660228947.785, '1']","[1660228962.786, '1']","[1660228977.785, '1']","[1660228992.785, '1']","[1660229007.786, '1']","[1660229022.785, '1']","[1660229037.785, '1']","[1660229052.785, '1']","[1660229067.785, '1']","[1660229082.785, '1']","[1660229097.785, '1']","[1660229112.785, '1']","[1660229127.786, '1']","[1660229142.785, '1']","[1660229157.785, '1']","[1660229172.785, '1']","[1660229187.785, '1']","[1660229202.782, '1']","[1660229217.785, '1']","[1660229232.782, '1']","[1660229247.785, '1']","[1660229262.785, '1']","[1660229277.785, '1']","[1660229292.785, '1']","[1660229307.785, '1']",localhost:9090,prometheus,go1.18.4
go_memstats_alloc_bytes,"[1660228887.782, '17202960']","[1660228902.785, '17228032']","[1660228917.786, '19183896']","[1660228932.785, '19480176']","[1660228947.785, '19955328']","[1660228962.786, '21525008']","[1660228977.785, '14453360']","[1660228992.785, '15260880']","[1660229007.786, '15679848']","[1660229022.785, '15997832']","[1660229037.785, '16481328']","[1660229052.785, '17868720']","[1660229067.785, '18293576']","[1660229082.785, '18667952']","[1660229097.785, '13876888']","[1660229112.785, '14676304']","[1660229127.786, '15429096']","[1660229142.785, '17129232']","[1660229157.785, '17471560']","[1660229172.785, '18962640']","[1660229187.785, '19320312']","[1660229202.782, '19599720']","[1660229217.785, '14934824']","[1660229232.782, '15764992']","[1660229247.785, '16279544']","[1660229262.785, '16798704']","[1660229277.785, '17102384']","[1660229292.785, '17514856']","[1660229307.785, '23841928']",localhost:9090
go_memstats_alloc_bytes,"[1660228887.782, '17202960']","[1660228902.785, '17228032']","[1660228917.786, '19183896']","[1660228932.785, '19480176']","[1660228947.785, '19955328']","[1660228962.786, '21525008']","[1660228977.785, '14453360']","[1660228992.785, '15260880']","[1660229007.786, '15679848']","[1660229022.785, '15997832']","[1660229037.785, '16481328']","[1660229052.785, '17868720']","[1660229067.785, '18293576']","[1660229082.785, '18667952']","[1660229097.785, '13876888']","[1660229112.785, '14676304']","[1660229127.786, '15429096']","[1660229142.785, '17129232']","[1660229157.785, '17471560']","[1660229172.785, '18962640']","[1660229187.785, '19320312']","[1660229202.782, '19599720']","[1660229217.785, '14934824']","[1660229232.782, '15764992']","[1660229247.785, '16279544']","[1660229262.785, '16798704']","[1660229277.785, '17102384']","[1660229292.785, '17514856']","[1660229307.785, '23841928']",localhost:9090,prometheus
go_memstats_alloc_bytes_total,"[1660228887.782, '55588736']","[1660228902.785, '141236400']","[1660228917.786, '143192264']","[1660228932.785, '143488544']","[1660228947.785, '143963696']","[1660228962.786, '145533376']","[1660228977.785, '145723864']","[1660228992.785, '146531384']","[1660229007.786, '146950352']","[1660229022.785, '147268336']","[1660229037.785, '147751832']","[1660229052.785, '149139224']","[1660229067.785, '149564080']","[1660229082.785, '149938456']","[1660229097.785, '150280712']","[1660229112.785, '151080128']","[1660229127.786, '151832920']","[1660229142.785, '153533056']","[1660229157.785, '153875384']","[1660229172.785, '155366464']","[1660229187.785, '155724136']","[1660229202.782, '156003544']","[1660229217.785, '155234864']","[1660229232.782, '156065032']","[1660229247.785, '156579584']","[1660229262.785, '157098744']","[1660229277.785, '157402424']","[1660229292.785, '157814896']","[1660229307.785, '344522888']",localhost:9090
go_memstats_alloc_bytes_total,"[1660228887.782, '55588736']","[1660228902.785, '141236400']","[1660228917.786, '143192264']","[1660228932.785, '143488544']","[1660228947.785, '143963696']","[1660228962.786, '145533376']","[1660228977.785, '145723864']","[1660228992.785, '146531384']","[1660229007.786, '146950352']","[1660229022.785, '147268336']","[1660229037.785, '147751832']","[1660229052.785, '149139224']","[1660229067.785, '149564080']","[1660229082.785, '149938456']","[1660229097.785, '150280712']","[1660229112.785, '151080128']","[1660229127.786, '151832920']","[1660229142.785, '153533056']","[1660229157.785, '153875384']","[1660229172.785, '155366464']","[1660229187.785, '155724136']","[1660229202.782, '156003544']","[1660229217.785, '155234864']","[1660229232.782, '156065032']","[1660229247.785, '156579584']","[1660229262.785, '157098744']","[1660229277.785, '157402424']","[1660229292.785, '157814896']","[1660229307.785, '344522888']",localhost:9090,prometheus
go_memstats_buck_hash_sys_bytes,"[1660228887.782, '1464145']","[1660228902.785, '1468657']","[1660228917.786, '1469497']","[1660228932.785, '1469497']","[1660228947.785, '1469497']","[1660228962.786, '1469985']","[1660228977.785, '1470217']","[1660228992.785, '1470809']","[1660229007.786, '1470809']","[1660229022.785, '1470809']","[1660229037.785, '1470809']","[1660229052.785, '1470809']","[1660229067.785, '1471409']","[1660229082.785, '1471409']","[1660229097.785, '1472225']","[1660229112.785, '1472225']","[1660229127.786, '1472457']","[1660229142.785, '1473105']","[1660229157.785, '1473353']","[1660229172.785, '1473353']","[1660229187.785, '1473353']","[1660229202.782, '1473353']","[1660229217.785, '1474113']","[1660229232.782, '1474113']","[1660229247.785, '1474113']","[1660229262.785, '1474113']","[1660229277.785, '1474113']","[1660229292.785, '1474113']","[1660229307.785, '1479649']",localhost:9090
go_memstats_buck_hash_sys_bytes,"[1660228887.782, '1464145']","[1660228902.785, '1468657']","[1660228917.786, '1469497']","[1660228932.785, '1469497']","[1660228947.785, '1469497']","[1660228962.786, '1469985']","[1660228977.785, '1470217']","[1660228992.785, '1470809']","[1660229007.786, '1470809']","[1660229022.785, '1470809']","[1660229037.785, '1470809']","[1660229052.785, '1470809']","[1660229067.785, '1471409']","[1660229082.785, '1471409']","[1660229097.785, '1472225']","[1660229112.785, '1472225']","[1660229127.786, '1472457']","[1660229142.785, '1473105']","[1660229157.785, '1473353']","[1660229172.785, '1473353']","[1660229187.785, '1473353']","[1660229202.782, '1473353']","[1660229217.785, '1474113']","[1660229232.782, '1474113']","[1660229247.785, '1474113']","[1660229262.785, '1474113']","[1660229277.785, '1474113']","[1660229292.785, '1474113']","[1660229307.785, '1479649']",localhost:9090,prometheus
go_memstats_frees_total,"[1660228887.782, '58519']","[1660228902.785, '79035']","[1660228917.786, '79531']","[1660228932.785, '80024']","[1660228947.785, '80214']","[1660228962.786, '80981']","[1660228977.785, '99459']","[1660228992.785, '99813']","[1660229007.786, '100397']","[1660229022.785, '100767']","[1660229037.785, '101337']","[1660229052.785, '102012']","[1660229067.785, '103082']","[1660229082.785, '103589']","[1660229097.785, '137553']","[1660229112.785, '138063']","[1660229127.786, '138451']","[1660229142.785, '138814']","[1660229157.785, '139378']","[1660229172.785, '139873']","[1660229187.785, '140359']","[1660229202.782, '141238']","[1660229217.785, '172800']","[1660229232.782, '173307']","[1660229247.785, '173812']","[1660229262.785, '174314']","[1660229277.785, '174683']","[1660229292.785, '175113']","[1660229307.785, '291655']",localhost:9090
